Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,14323,Ref. Mass:,86.104507,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,86.104446,5.43,41,-0.71,-0.06,2993,5.25,404863,507.222,205355,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,48.14,------,207802,-0.68,507.22,3000,8.6,None
,86.104416,5.44,42,-1.06,-0.09,3416,5.8,432102,550.072,237688,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,44.5,------,206102,-0.35,550.07,3000,8.6,None
,86.104439,5.44,43,-0.8,-0.07,4138,6.71,441000,519.824,229242,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,48.17,------,207002,-0.34,519.82,3000,8.6,None
,86.104439,5.45,44,-0.8,-0.07,3730,6.4,411201,503.724,207132,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.39,------,207502,0.12,503.72,3000,8.6,None
,86.104416,5.46,45,-1.06,-0.09,4068,7.02,419153,537.77,225408,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,45.75,------,210102,-1,537.77,3000,8.6,None
,86.104424,5.47,46,-0.97,-0.08,3768,6.07,444804,526.264,234084,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,47.41,------,207102,-0.2,526.26,3000,8.6,None
,86.104416,5.48,47,-1.06,-0.09,4118,6.48,445109,501.896,223398,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,50.61,------,206602,-0.23,501.9,3000,8.6,None
,86.104469,5.49,48,-0.44,-0.04,4384,6.86,453056,499.577,226336,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.01,------,204802,-0.51,499.58,3000,8.6,None
,86.104431,5.5,49,-0.89,-0.08,3980,6.42,449576,491.918,221155,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,51.32,------,209402,-0.36,491.92,3000,8.6,None
,86.104431,5.51,50,-0.89,-0.08,4376,6.91,442935,496.238,219801,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.51,------,212202,-0.34,496.24,3000,8.6,None
,86.104446,5.52,51,-0.71,-0.06,4309,7.16,417809,498.358,208218,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,50.39,------,208502,-0.29,498.36,3000,8.64,None
