Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,13039,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.101128,5.88,61,-0.63,-0.05,6613,18.36,274648,797.414,219008,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.63,------,209402,-0.1,797.41,3000,8.62,None
,85.101105,5.89,62,-0.9,-0.08,6513,17.7,276403,817.977,226092,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,29.32,------,208102,-0.34,817.98,3000,8.62,None
,85.101074,5.9,63,-1.26,-0.11,7229,18.03,304079,811.249,246684,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,31.26,------,208202,0.16,811.25,3000,8.62,None
,85.101082,5.92,64,-1.17,-0.1,8551,20.91,303917,735.477,223524,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.8,------,210502,-0.05,735.48,3000,8.62,None
,85.101097,5.93,65,-0.99,-0.08,8003,20,297933,728.501,217044,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.94,------,209602,-0.28,728.5,3000,8.62,None
,85.10112,5.94,66,-0.72,-0.06,9295,23.79,302884,750.927,227444,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,33.33,------,208402,-0.22,750.93,3000,8.62,None
,85.10112,5.96,67,-0.72,-0.06,10123,25.7,306009,741.565,226926,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.68,------,213302,0.06,741.57,3000,8.62,None
,85.101112,5.97,68,-0.81,-0.07,9963,25.98,307163,738.101,226718,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,34.01,------,211802,-0.43,738.1,3000,8.62,None
,85.101089,5.98,69,-1.08,-0.09,10691,27.3,305479,737.005,225140,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.9,------,208002,-0.31,737.01,3000,8.62,None
,85.101097,5.99,70,-0.99,-0.08,11643,28.67,302912,731.762,221660,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.5,------,212202,-0.16,731.76,3000,8.62,None
,85.101135,6.01,71,-0.54,-0.05,11526,31.67,285647,732.082,209117,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,33.03,------,213202,-0.41,732.08,3000,8.62,None
,85.101097,6.02,72,-0.99,-0.08,12941,32,306952,789.917,242467,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.06,------,211302,-0.24,789.92,3000,8.62,None
,85.101082,6.03,73,-1.17,-0.1,12919,33.61,302522,718.597,217391,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,34.02,------,211202,-0.44,718.6,3000,8.6,None
,85.101112,6.05,74,-0.81,-0.07,13177,35.34,296824,733.169,217623,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.37,------,214102,-0.41,733.17,3000,8.6,None
,85.101074,6.06,75,-1.26,-0.11,15248,38.2,304798,764.421,232994,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.99,------,209602,-0.36,764.42,3000,8.6,None
,85.101089,6.07,76,-1.08,-0.09,15356,38.47,314559,723.656,227632,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.98,------,211802,-0.08,723.66,3000,8.6,None
,85.101128,6.08,77,-0.63,-0.05,15072,40.1,293658,697.61,204859,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.52,------,210702,-0.29,697.61,3000,8.6,None
,85.101112,6.1,78,-0.81,-0.07,16681,42.28,312932,760.866,238099,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,33.97,------,213102,-0.26,760.87,3000,8.6,None
,85.101143,6.11,79,-0.45,-0.04,16284,43.45,298781,714.116,213364,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.93,------,212902,-0.15,714.12,3000,8.6,None
,85.101112,6.12,80,-0.81,-0.07,17844,44,320914,752.736,241563,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,32.76,------,213502,-0.35,752.74,3000,8.6,None
,85.10112,6.13,81,-0.72,-0.06,18129,47.57,304551,696.303,212060,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.88,------,210602,0.05,696.3,3000,8.6,None
,85.101089,6.15,82,-1.08,-0.09,18016,46.08,309073,739.335,228508,0,,120000,800,,0,0,0,4,0,0,2.12E+08,0,0,34.06,------,211102,-0.2,739.33,3000,8.6,None
,85.10112,6.16,83,-0.72,-0.06,19536,48.49,320341,715.607,229238,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.12,------,212302,-0.31,715.61,3000,8.6,None
,85.101082,6.17,84,-1.17,-0.1,19227,49.9,305010,697.564,212764,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,35.5,------,211202,-0.14,697.56,3000,8.6,None
,85.101097,6.19,85,-0.99,-0.08,20289,49.97,322432,719.824,232094,0,,120000,800,,0,0,0,2,0,0,2.12E+08,0,0,36.9,------,215802,-0.14,719.82,3000,8.6,None
,85.101135,6.2,86,-0.54,-0.05,20957,56.51,299281,697.01,208602,0,,120000,800,,0,0,0,3,0,0,2.12E+08,0,0,35.34,------,216302,-0.35,697.01,3000,8.6,None
