Tolerance:,109.00 ppm,,First Scan:,1,,Last Scan:,12805,Ref. Mass:,85.101181,,,,,,,,,,,,,,,,,,,,,,,
,,,Threshold:,1,,Compound Name:,,,,,,,,,,,,,,Calibration:,,,,,,,,,,,,
,Measured Mass:,Ret. Time:,Scan Number:,Deviation [ppm]:,Deviation [mmu]:,Abs. Intensity:,Rel. Intensity:,TIC:,IT [ms]:,TIC*IT:,Elapsed scan time [ms]:,Target:,FT Resolution:,RF [V]:,Lockmass correction [ppm]:,Lockmass #1 [m/z]:,Lockmass #2 [m/z]:,Lockmass #3 [m/z]:,Number of Packets:,A,B,C,Vt,Mode,Peak Noise,Peak Flags,Peak Resolution,Peak Baseline,Ion Injection Time (ms):,Max. Ion Time (ms):,Repeller Voltage (V),CI reagent gas port:
,85.10112,5.33,41,-0.72,-0.06,140486,100,564174,396.861,223899,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,64.63,------,216507,-0.6,396.86,3000,8.6,None
,85.101128,5.34,42,-0.63,-0.05,136737,100,546538,386.721,211358,0,,120000,800,,0,0,0,10,0,0,2.12E+08,0,0,61.72,------,218407,-0.78,386.72,3000,8.61,None
,85.101105,5.35,43,-0.9,-0.08,147338,100,589226,400.718,236114,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,64.64,------,211507,0.16,400.72,3000,8.61,None
,85.10112,5.36,44,-0.72,-0.06,134824,100,537340,369.176,198373,0,,120000,800,,0,0,0,12,0,0,2.12E+08,0,0,68.48,------,216807,0.08,369.18,3000,8.61,None
,85.101089,5.36,45,-1.08,-0.09,149635,100,601498,405.972,244191,0,,120000,800,,0,0,0,13,0,0,2.12E+08,0,0,60.83,------,216207,-0.15,405.97,3000,8.61,None
,85.101112,5.37,46,-0.81,-0.07,151289,100,590500,365.904,216066,0,,120000,800,,0,0,0,11,0,0,2.12E+08,0,0,70.54,------,212407,-0.13,365.9,3000,8.61,None
,85.101097,5.38,47,-0.99,-0.08,148402,100,596146,369.266,220137,0,,120000,800,,0,0,0,9,0,0,2.12E+08,0,0,67.39,------,211907,-0.07,369.27,3000,8.61,None
,85.101105,5.38,48,-0.9,-0.08,148314,100,588652,363.501,213976,0,,120000,800,,0,0,0,6,0,0,2.12E+08,0,0,68.77,------,212807,-0.33,363.5,3000,8.61,None
,85.101105,5.39,49,-0.9,-0.08,148953,100,585295,363.511,212761,0,,120000,800,,0,0,0,17,0,0,2.12E+08,0,0,69.37,------,214107,-0.6,363.51,3000,8.61,None
,85.101112,5.4,50,-0.81,-0.07,150719,100,595624,372.69,221983,0,,120000,800,,0,0,0,14,0,0,2.12E+08,0,0,70.93,------,213607,-0.06,372.69,3000,8.61,None
